Vehicle Name,Rate,Destination,UpdatedDate
Cont.-19 Ft.,0,Kandla - 06,02/04/2022
Cont.-20 Ft.,0,Kandla - 06,02/04/2022
Cont.-32 Ft.,0,Kandla - 06,02/04/2022
Cont.-32 Ft.9,0,Kandla - 06,02/04/2022
LCL,0,Kangayam,02/04/2022
PICK UP,0,Kangayam,02/04/2022
Tempo-407,0,Kangayam,02/04/2022
LCV-709,0,Kangayam,02/04/2022
LCV-17 Ft.,0,Kangayam,02/04/2022
Truck-19 Ft.,0,Kangayam,02/04/2022
Cont.-19 Ft.,0,Kangayam,02/04/2022
Cont.-20 Ft.,0,Kangayam,02/04/2022
Cont.-32 Ft.,0,Kangayam,02/04/2022
Cont.-32 Ft.9,0,Kangayam,02/04/2022
LCL,0,Kangra,02/04/2022
PICK UP,0,Kangra,02/04/2022
Tempo-407,0,Kangra,02/04/2022
LCV-709,0,Kangra,02/04/2022
LCV-17 Ft.,0,Kangra,02/04/2022
Truck-19 Ft.,0,Kangra,02/04/2022
Cont.-19 Ft.,0,Kangra,02/04/2022
Cont.-20 Ft.,0,Kangra,02/04/2022
Cont.-32 Ft.,0,Kangra,02/04/2022
Cont.-32 Ft.9,0,Kangra,02/04/2022
LCL,0,Kannauj,02/04/2022
PICK UP,0,Kannauj,02/04/2022
Tempo-407,0,Kannauj,02/04/2022
LCV-709,0,Kannauj,02/04/2022
LCV-17 Ft.,0,Kannauj,02/04/2022
Truck-19 Ft.,0,Kannauj,02/04/2022
Cont.-19 Ft.,0,Kannauj,02/04/2022
Cont.-20 Ft.,0,Kannauj,02/04/2022
Cont.-32 Ft.,0,Kannauj,02/04/2022
Cont.-32 Ft.9,0,Kannauj,02/04/2022
LCL,0,Kanpur,02/04/2022
PICK UP,0,Kanpur,02/04/2022
Tempo-407,0,Kanpur,02/04/2022
LCV-709,0,Kanpur,02/04/2022
LCV-17 Ft.,0,Kanpur,02/04/2022
Truck-19 Ft.,0,Kanpur,02/04/2022
LCL,0,Kapurthala,02/04/2022
PICK UP,0,Kapurthala,02/04/2022
Tempo-407,0,Kapurthala,02/04/2022
LCV-709,0,Kapurthala,02/04/2022
LCV-17 Ft.,0,Kapurthala,02/04/2022
Truck-19 Ft.,0,Kapurthala,02/04/2022
Cont.-19 Ft.,0,Kapurthala,02/04/2022
LCL,0,Karad,02/04/2022
PICK UP,0,Karad,02/04/2022
Tempo-407,0,Karad,02/04/2022
LCV-709,0,Karad,02/04/2022
LCV-17 Ft.,0,Karad,02/04/2022
Truck-19 Ft.,0,Karad,02/04/2022
Cont.-19 Ft.,0,Karad,02/04/2022
Cont.-20 Ft.,0,Karad,02/04/2022
Cont.-32 Ft.,0,Karad,02/04/2022
Cont.-32 Ft.9,0,Karad,02/04/2022
LCL,0,Karnal,02/04/2022
PICK UP,0,Karnal,02/04/2022
Tempo-407,0,Karnal,02/04/2022
LCV-709,0,Karnal,02/04/2022
LCV-17 Ft.,0,Karnal,02/04/2022
Truck-19 Ft.,0,Karnal,02/04/2022
Cont.-19 Ft.,0,Karnal,02/04/2022
Cont.-20 Ft.,0,Karnal,02/04/2022
Cont.-32 Ft.,0,Karnal,02/04/2022
Cont.-32 Ft.9,0,Karnal,02/04/2022
LCL,0,Karur,02/04/2022
PICK UP,0,Karur,02/04/2022
Tempo-407,0,Karur,02/04/2022
LCV-709,0,Karur,02/04/2022
LCV-17 Ft.,0,Karur,02/04/2022
Truck-19 Ft.,0,Karur,02/04/2022
Cont.-19 Ft.,0,Karur,02/04/2022
Cont.-20 Ft.,0,Karur,02/04/2022
Cont.-32 Ft.,0,Karur,02/04/2022
Cont.-32 Ft.9,0,Karur,02/04/2022
LCL,0,Karwar,02/04/2022
PICK UP,0,Karwar,02/04/2022
Tempo-407,0,Karwar,02/04/2022
LCV-709,0,Karwar,02/04/2022
LCV-17 Ft.,0,Karwar,02/04/2022
Truck-19 Ft.,0,Karwar,02/04/2022
Cont.-19 Ft.,0,Karwar,02/04/2022
Cont.-20 Ft.,0,Karwar,02/04/2022
Cont.-32 Ft.,0,Karwar,02/04/2022
Cont.-32 Ft.9,0,Karwar,02/04/2022
LCL,0,Kerala,02/04/2022
PICK UP,0,Kerala,02/04/2022
Tempo-407,0,Kerala,02/04/2022
LCV-709,0,Kerala,02/04/2022
LCV-17 Ft.,0,Kerala,02/04/2022
Truck-19 Ft.,0,Kerala,02/04/2022
Cont.-19 Ft.,0,Kerala,02/04/2022
Cont.-20 Ft.,0,Kerala,02/04/2022
Cont.-32 Ft.,0,Kerala,02/04/2022
Cont.-32 Ft.9,0,Kerala,02/04/2022
LCL,0,Khalapur,02/04/2022
Cont.-32 Ft.,0,Khalapur,02/04/2022
Cont.-32 Ft.9,0,Khalapur,02/04/2022
LCL,0,Khandelia,02/04/2022
PICK UP,0,Khandelia,02/04/2022
Tempo-407,0,Khandelia,02/04/2022
LCV-709,0,Khandelia,02/04/2022
LCV-17 Ft.,0,Khandelia,02/04/2022
Truck-19 Ft.,0,Khandelia,02/04/2022
Cont.-19 Ft.,0,Khandelia,02/04/2022
Cont.-20 Ft.,0,Khandelia,02/04/2022
Cont.-32 Ft.,0,Khandelia,02/04/2022
Cont.-32 Ft.9,0,Khandelia,02/04/2022
LCL,0,Khopoli,02/04/2022
Cont.-32 Ft.,0,Khopoli,02/04/2022
Cont.-32 Ft.9,0,Khopoli,02/04/2022
LCL,0,Khurda,02/04/2022
PICK UP,0,Khurda,02/04/2022
Tempo-407,0,Khurda,02/04/2022
LCV-709,0,Khurda,02/04/2022
LCV-17 Ft.,0,Khurda,02/04/2022
Truck-19 Ft.,0,Khurda,02/04/2022
Cont.-19 Ft.,0,Khurda,02/04/2022
LCL,0,Kolhapur,02/04/2022
PICK UP,0,Kolhapur,02/04/2022
Tempo-407,0,Kolhapur,02/04/2022
LCV-709,0,Kolhapur,02/04/2022
Cont.-19 Ft.,0,Kolhapur,02/04/2022
Cont.-20 Ft.,0,Kolhapur,02/04/2022
Cont.-32 Ft.,0,Kolhapur,02/04/2022
Cont.-32 Ft.9,0,Kolhapur,02/04/2022
LCL,0,Kolkata,02/04/2022
PICK UP,0,Kolkata,02/04/2022
Tempo-407,0,Kolkata,02/04/2022
LCV-709,0,Kolkata,02/04/2022
LCV-17 Ft.,0,Kolkata,02/04/2022
Truck-19 Ft.,0,Kolkata,02/04/2022
LCL,0,Koppal,02/04/2022
PICK UP,0,Koppal,02/04/2022
Tempo-407,0,Koppal,02/04/2022
LCV-709,0,Koppal,02/04/2022
LCV-17 Ft.,0,Koppal,02/04/2022
Truck-19 Ft.,0,Koppal,02/04/2022
Cont.-19 Ft.,0,Koppal,02/04/2022
Cont.-20 Ft.,0,Koppal,02/04/2022
Cont.-32 Ft.,0,Koppal,02/04/2022
Cont.-32 Ft.9,0,Koppal,02/04/2022
LCL,0,Kota,02/04/2022
PICK UP,0,Kota,02/04/2022
Tempo-407,0,Kota,02/04/2022
LCV-709,0,Kota,02/04/2022
LCV-17 Ft.,0,Kota,02/04/2022
Truck-19 Ft.,0,Kota,02/04/2022
Cont.-32 Ft.9,0,Kota,02/04/2022
LCL,0,Kothamangalam,02/04/2022
PICK UP,0,Kothamangalam,02/04/2022
Tempo-407,0,Kothamangalam,02/04/2022
LCV-709,0,Kothamangalam,02/04/2022
LCV-17 Ft.,0,Kothamangalam,02/04/2022
Truck-19 Ft.,0,Kothamangalam,02/04/2022
Cont.-19 Ft.,0,Kothamangalam,02/04/2022
Cont.-20 Ft.,0,Kothamangalam,02/04/2022
Cont.-32 Ft.,0,Kothamangalam,02/04/2022
Cont.-32 Ft.9,0,Kothamangalam,02/04/2022
LCL,0,Kundli,02/04/2022
PICK UP,0,Kundli,02/04/2022
Tempo-407,0,Kundli,02/04/2022
LCV-709,0,Kundli,02/04/2022
LCV-17 Ft.,0,Kundli,02/04/2022
Truck-19 Ft.,0,Kundli,02/04/2022
Cont.-19 Ft.,0,Kundli,02/04/2022
Cont.-20 Ft.,0,Kundli,02/04/2022
Cont.-32 Ft.,0,Kundli,02/04/2022
Cont.-32 Ft.9,0,Kundli,02/04/2022
LCL,0,KUNSHAN CITY,02/04/2022
Export 20 ft,0,KUNSHAN CITY,02/04/2022
Export 40 ft,0,KUNSHAN CITY,02/04/2022
LCL,0,Kurakumbh,02/04/2022
Cont.-32 Ft.,0,Kurakumbh,02/04/2022
Cont.-32 Ft.9,0,Kurakumbh,02/04/2022
LCL,0,Kurnool,02/04/2022
PICK UP,0,Kurnool,02/04/2022
Tempo-407,0,Kurnool,02/04/2022
LCV-709,0,Kurnool,02/04/2022
LCV-17 Ft.,0,Kurnool,02/04/2022
Truck-19 Ft.,0,Kurnool,02/04/2022
Cont.-19 Ft.,0,Kurnool,02/04/2022
Cont.-20 Ft.,0,Kurnool,02/04/2022
Cont.-32 Ft.,0,Kurnool,02/04/2022
Cont.-32 Ft.9,0,Kurnool,02/04/2022
LCL,0,La Roca del Valles,02/04/2022
Export 20 ft,0,La Roca del Valles,02/04/2022
Export 40 ft,0,La Roca del Valles,02/04/2022
LCL,0,Latur ,02/04/2022
PICK UP,0,Latur ,02/04/2022
Tempo-407,0,Latur ,02/04/2022
LCV-709,0,Latur ,02/04/2022
Cont.-32 Ft.9,0,Latur ,02/04/2022
LCL,0,LE HAVRE CEDEX,02/04/2022
Export 20 ft,0,LE HAVRE CEDEX,02/04/2022
Export 40 ft,0,LE HAVRE CEDEX,02/04/2022
LCL,0,Lucknow,02/04/2022
PICK UP,0,Lucknow,02/04/2022
Tempo-407,0,Lucknow,02/04/2022
LCV-709,0,Lucknow,02/04/2022
LCV-17 Ft.,0,Lucknow,02/04/2022
Truck-19 Ft.,0,Lucknow,02/04/2022
Cont.-32 Ft.9,0,Lucknow,02/04/2022
LCL,0,Ludhiana,02/04/2022
PICK UP,0,Ludhiana,02/04/2022
Tempo-407,0,Ludhiana,02/04/2022
LCV-709,0,Ludhiana,02/04/2022
LCV-17 Ft.,0,Ludhiana,02/04/2022
Truck-19 Ft.,0,Ludhiana,02/04/2022
Cont.-19 Ft.,0,Ludhiana,02/04/2022
Cont.-20 Ft.,0,Ludhiana,02/04/2022
Cont.-32 Ft.,0,Ludhiana,02/04/2022
Cont.-32 Ft.9,0,Ludhiana,02/04/2022
LCL,0,Ludhiana ,02/04/2022
PICK UP,0,Ludhiana ,02/04/2022
Tempo-407,0,Ludhiana ,02/04/2022
LCV-709,0,Ludhiana ,02/04/2022
LCV-17 Ft.,0,Ludhiana ,02/04/2022
Truck-19 Ft.,0,Ludhiana ,02/04/2022
Cont.-19 Ft.,0,Ludhiana ,02/04/2022
Cont.-20 Ft.,0,Ludhiana ,02/04/2022
Cont.-32 Ft.,0,Ludhiana ,02/04/2022
Cont.-32 Ft.9,0,Ludhiana ,02/04/2022
LCL,0,Madurai,02/04/2022
PICK UP,0,Madurai,02/04/2022
Tempo-407,0,Madurai,02/04/2022
LCV-709,0,Madurai,02/04/2022
LCV-17 Ft.,0,Madurai,02/04/2022
Truck-19 Ft.,0,Madurai,02/04/2022
Cont.-19 Ft.,0,Madurai,02/04/2022
Cont.-20 Ft.,0,Madurai,02/04/2022
Cont.-32 Ft.,0,Madurai,02/04/2022
Cont.-32 Ft.9,0,Madurai,02/04/2022
LCL,0,Mahaboob Nagar,02/04/2022
PICK UP,0,Mahaboob Nagar,02/04/2022
Tempo-407,0,Mahaboob Nagar,02/04/2022
LCV-709,0,Mahaboob Nagar,02/04/2022
LCV-17 Ft.,0,Mahaboob Nagar,02/04/2022
Truck-19 Ft.,0,Mahaboob Nagar,02/04/2022
Cont.-19 Ft.,0,Mahaboob Nagar,02/04/2022
Cont.-20 Ft.,0,Mahaboob Nagar,02/04/2022
Cont.-32 Ft.,0,Mahaboob Nagar,02/04/2022
Cont.-32 Ft.9,0,Mahaboob Nagar,02/04/2022
LCL,0,Malaysia,02/04/2022
Export 20 ft,0,Malaysia,02/04/2022
Export 40 ft,0,Malaysia,02/04/2022
LCL,0,Male,02/04/2022
Export 20 ft,0,Male,02/04/2022
Export 40 ft,0,Male,02/04/2022
LCL,0,Malerkotla,02/04/2022
PICK UP,0,Malerkotla,02/04/2022
Tempo-407,0,Malerkotla,02/04/2022
LCV-709,0,Malerkotla,02/04/2022
LCV-17 Ft.,0,Malerkotla,02/04/2022
Truck-19 Ft.,0,Malerkotla,02/04/2022
Cont.-19 Ft.,0,Malerkotla,02/04/2022
Cont.-20 Ft.,0,Malerkotla,02/04/2022
Cont.-32 Ft.,0,Malerkotla,02/04/2022
Cont.-32 Ft.9,0,Malerkotla,02/04/2022
LCL,0,Malur,02/04/2022
PICK UP,0,Malur,02/04/2022
Tempo-407,0,Malur,02/04/2022
LCV-709,0,Malur,02/04/2022
LCV-17 Ft.,0,Malur,02/04/2022
Truck-19 Ft.,0,Malur,02/04/2022
Cont.-19 Ft.,0,Malur,02/04/2022
Cont.-20 Ft.,0,Malur,02/04/2022
Cont.-32 Ft.,0,Malur,02/04/2022
Cont.-32 Ft.9,0,Malur,02/04/2022
LCL,0,Manchar,02/04/2022
Cont.-32 Ft.,0,Manchar,02/04/2022
Cont.-32 Ft.9,0,Manchar,02/04/2022
LCL,0,Mandi,02/04/2022
PICK UP,0,Mandi,02/04/2022
Tempo-407,0,Mandi,02/04/2022
LCV-709,0,Mandi,02/04/2022
LCV-17 Ft.,0,Mandi,02/04/2022
Truck-19 Ft.,0,Mandi,02/04/2022
Cont.-19 Ft.,0,Mandi,02/04/2022
Cont.-20 Ft.,0,Mandi,02/04/2022
Cont.-32 Ft.,0,Mandi,02/04/2022
Cont.-32 Ft.9,0,Mandi,02/04/2022
LCL,0,Manglore,02/04/2022
PICK UP,0,Manglore,02/04/2022
Tempo-407,0,Manglore,02/04/2022
LCV-709,0,Manglore,02/04/2022
LCV-17 Ft.,0,Manglore,02/04/2022
Truck-19 Ft.,0,Manglore,02/04/2022
Cont.-19 Ft.,0,Manglore,02/04/2022
Cont.-20 Ft.,0,Manglore,02/04/2022
Cont.-32 Ft.,0,Manglore,02/04/2022
Cont.-32 Ft.9,0,Manglore,02/04/2022
LCL,0,"Mapusa, Goa",02/04/2022
PICK UP,0,"Mapusa, Goa",02/04/2022
Tempo-407,0,"Mapusa, Goa",02/04/2022
LCV-709,0,"Mapusa, Goa",02/04/2022
LCV-17 Ft.,0,"Mapusa, Goa",02/04/2022
Truck-19 Ft.,0,"Mapusa, Goa",02/04/2022
Cont.-19 Ft.,0,"Mapusa, Goa",02/04/2022
Cont.-20 Ft.,0,"Mapusa, Goa",02/04/2022
Cont.-32 Ft.,0,"Mapusa, Goa",02/04/2022
Cont.-32 Ft.9,0,"Mapusa, Goa",02/04/2022
LCL,0,Mathura,02/04/2022
PICK UP,0,Mathura,02/04/2022
Tempo-407,0,Mathura,02/04/2022
LCV-709,0,Mathura,02/04/2022
LCV-17 Ft.,0,Mathura,02/04/2022
Truck-19 Ft.,0,Mathura,02/04/2022
Cont.-32 Ft.9,0,Mathura,02/04/2022
LCL,0,Mau,02/04/2022
PICK UP,0,Mau,02/04/2022
Tempo-407,0,Mau,02/04/2022
LCV-709,0,Mau,02/04/2022
LCV-17 Ft.,0,Mau,02/04/2022
Truck-19 Ft.,0,Mau,02/04/2022
Cont.-19 Ft.,0,Mau,02/04/2022
Cont.-20 Ft.,0,Mau,02/04/2022
Cont.-32 Ft.,0,Mau,02/04/2022
Cont.-32 Ft.9,0,Mau,02/04/2022
LCL,0,Meerut,02/04/2022
PICK UP,0,Meerut,02/04/2022
Tempo-407,0,Meerut,02/04/2022
LCV-709,0,Meerut,02/04/2022
LCV-17 Ft.,0,Meerut,02/04/2022
Truck-19 Ft.,0,Meerut,02/04/2022
Cont.-19 Ft.,0,Meerut,02/04/2022
Cont.-20 Ft.,0,Meerut,02/04/2022
Cont.-32 Ft.,0,Meerut,02/04/2022
Cont.-32 Ft.9,0,Meerut,02/04/2022
LCL,0,Mehsana,02/04/2022
PICK UP,0,Mehsana,02/04/2022
Tempo-407,0,Mehsana,02/04/2022
Cont.-32 Ft.,0,Mehsana,02/04/2022
Cont.-32 Ft.9,0,Mehsana,02/04/2022
LCL,0,Mohali,02/04/2022
PICK UP,0,Mohali,02/04/2022
Tempo-407,0,Mohali,02/04/2022
LCV-709,0,Mohali,02/04/2022
LCV-17 Ft.,0,Mohali,02/04/2022
Truck-19 Ft.,0,Mohali,02/04/2022
Cont.-19 Ft.,0,Mohali,02/04/2022
Cont.-20 Ft.,0,Mohali,02/04/2022
Cont.-32 Ft.,0,Mohali,02/04/2022
Cont.-32 Ft.9,0,Mohali,02/04/2022
LCL,0,Morbi,02/04/2022
PICK UP,0,Morbi,02/04/2022
Tempo-407,0,Morbi,02/04/2022
Truck-19 Ft.,0,Morbi,02/04/2022
Cont.-19 Ft.,0,Morbi,02/04/2022
Cont.-32 Ft.,0,Morbi,02/04/2022
Cont.-32 Ft.9,0,Morbi,02/04/2022
LCL,0,Morena,02/04/2022
PICK UP,0,Morena,02/04/2022
Tempo-407,0,Morena,02/04/2022
LCV-709,0,Morena,02/04/2022
LCV-17 Ft.,0,Morena,02/04/2022
Truck-19 Ft.,0,Morena,02/04/2022
Cont.-32 Ft.9,0,Morena,02/04/2022
LCL,0,Mozambique,02/04/2022
Export 20 ft,0,Mozambique,02/04/2022
Export 40 ft,0,Mozambique,02/04/2022
LCL,0,Muktsar,02/04/2022
PICK UP,0,Muktsar,02/04/2022
Tempo-407,0,Muktsar,02/04/2022
LCV-709,0,Muktsar,02/04/2022
LCV-17 Ft.,0,Muktsar,02/04/2022
Truck-19 Ft.,0,Muktsar,02/04/2022
Cont.-19 Ft.,0,Muktsar,02/04/2022
Cont.-20 Ft.,0,Muktsar,02/04/2022
Cont.-32 Ft.,0,Muktsar,02/04/2022
Cont.-32 Ft.9,0,Muktsar,02/04/2022
LCL,0,Mumbai,02/04/2022
Cont.-32 Ft.,0,Mumbai,02/04/2022
Cont.-32 Ft.9,0,Mumbai,02/04/2022
LCL,0,"Murthal, Sonepat",02/04/2022
PICK UP,0,"Murthal, Sonepat",02/04/2022
Tempo-407,0,"Murthal, Sonepat",02/04/2022
LCV-709,0,"Murthal, Sonepat",02/04/2022
LCV-17 Ft.,0,"Murthal, Sonepat",02/04/2022
Truck-19 Ft.,0,"Murthal, Sonepat",02/04/2022
Cont.-19 Ft.,0,"Murthal, Sonepat",02/04/2022
Cont.-20 Ft.,0,"Murthal, Sonepat",02/04/2022
Cont.-32 Ft.,0,"Murthal, Sonepat",02/04/2022
Cont.-32 Ft.9,0,"Murthal, Sonepat",02/04/2022
LCL,0,Muzaffarnagar,02/04/2022
PICK UP,0,Muzaffarnagar,02/04/2022
Tempo-407,0,Muzaffarnagar,02/04/2022
LCV-709,0,Muzaffarnagar,02/04/2022
LCV-17 Ft.,0,Muzaffarnagar,02/04/2022
Truck-19 Ft.,0,Muzaffarnagar,02/04/2022
Cont.-19 Ft.,0,Muzaffarnagar,02/04/2022
Cont.-20 Ft.,0,Muzaffarnagar,02/04/2022
Cont.-32 Ft.,0,Muzaffarnagar,02/04/2022
Cont.-32 Ft.9,0,Muzaffarnagar,02/04/2022
LCL,0,Mysore,02/04/2022
PICK UP,0,Mysore,02/04/2022
Tempo-407,0,Mysore,02/04/2022
LCV-709,0,Mysore,02/04/2022
LCV-17 Ft.,0,Mysore,02/04/2022
Truck-19 Ft.,0,Mysore,02/04/2022
Cont.-32 Ft.,0,Mysore,02/04/2022
Cont.-32 Ft.9,0,Mysore,02/04/2022
LCL,0,Nagpur,02/04/2022
Tempo-407,0,Nagpur,02/04/2022
LCV-709,0,Nagpur,02/04/2022
Cont.-32 Ft.,0,Nagpur,02/04/2022
Cont.-32 Ft.9,0,Nagpur,02/04/2022
LCL,0,Nalgonda,02/04/2022
PICK UP,0,Nalgonda,02/04/2022
Tempo-407,0,Nalgonda,02/04/2022
LCV-709,0,Nalgonda,02/04/2022
LCV-17 Ft.,0,Nalgonda,02/04/2022
Truck-19 Ft.,0,Nalgonda,02/04/2022
Cont.-19 Ft.,0,Nalgonda,02/04/2022
Cont.-20 Ft.,0,Nalgonda,02/04/2022
Cont.-32 Ft.,0,Nalgonda,02/04/2022
Cont.-32 Ft.9,0,Nalgonda,02/04/2022
LCL,0,Nallasopar (East),02/04/2022
PICK UP,0,Nallasopar (East),02/04/2022
Tempo-407,0,Nallasopar (East),02/04/2022
LCV-709,0,Nallasopar (East),02/04/2022
LCV-17 Ft.,0,Nallasopar (East),02/04/2022
Truck-19 Ft.,0,Nallasopar (East),02/04/2022
Cont.-19 Ft.,0,Nallasopar (East),02/04/2022
Cont.-20 Ft.,0,Nallasopar (East),02/04/2022
Cont.-32 Ft.,0,Nallasopar (East),02/04/2022
Cont.-32 Ft.9,0,Nallasopar (East),02/04/2022
LCL,0,Nasik,02/04/2022
Cont.-32 Ft.,0,Nasik,02/04/2022
Cont.-32 Ft.9,0,Nasik,02/04/2022
LCL,0,Navi Mumbai,02/04/2022
Cont.-32 Ft.,0,Navi Mumbai,02/04/2022
Cont.-32 Ft.9,0,Navi Mumbai,02/04/2022
LCL,0,Navsari,02/04/2022
PICK UP,0,Navsari,02/04/2022
Tempo-407,0,Navsari,02/04/2022
LCV-709,0,Navsari,02/04/2022
LCV-17 Ft.,0,Navsari,02/04/2022
Truck-19 Ft.,0,Navsari,02/04/2022
Cont.-19 Ft.,0,Navsari,02/04/2022
Cont.-20 Ft.,0,Navsari,02/04/2022
Cont.-32 Ft.,0,Navsari,02/04/2022
Cont.-32 Ft.9,0,Navsari,02/04/2022
LCL,0,Neemrana,02/04/2022
PICK UP,0,Neemrana,02/04/2022
Tempo-407,0,Neemrana,02/04/2022
LCV-709,0,Neemrana,02/04/2022
LCV-17 Ft.,0,Neemrana,02/04/2022
Truck-19 Ft.,0,Neemrana,02/04/2022
Cont.-19 Ft.,0,Neemrana,02/04/2022
Cont.-20 Ft.,0,Neemrana,02/04/2022
Cont.-32 Ft.,0,Neemrana,02/04/2022
Cont.-32 Ft.9,0,Neemrana,02/04/2022
LCL,0,Nelamangala,02/04/2022
PICK UP,0,Nelamangala,02/04/2022
Tempo-407,0,Nelamangala,02/04/2022
LCV-709,0,Nelamangala,02/04/2022
LCV-17 Ft.,0,Nelamangala,02/04/2022
Truck-19 Ft.,0,Nelamangala,02/04/2022
Cont.-19 Ft.,0,Nelamangala,02/04/2022
Cont.-20 Ft.,0,Nelamangala,02/04/2022
Cont.-32 Ft.,0,Nelamangala,02/04/2022
Cont.-32 Ft.9,0,Nelamangala,02/04/2022
LCL,0,NELLORE,02/04/2022
PICK UP,0,NELLORE,02/04/2022
Tempo-407,0,NELLORE,02/04/2022
LCV-709,0,NELLORE,02/04/2022
LCV-17 Ft.,0,NELLORE,02/04/2022
Truck-19 Ft.,0,NELLORE,02/04/2022
Cont.-32 Ft.,0,NELLORE,02/04/2022
Cont.-32 Ft.9,0,NELLORE,02/04/2022
LCL,0,Nepal,02/04/2022
Export 20 ft,0,Nepal,02/04/2022
Export 40 ft,0,Nepal,02/04/2022
LCL,0,NEW MANAGALORE,02/04/2022
PICK UP,0,NEW MANAGALORE,02/04/2022
Tempo-407,0,NEW MANAGALORE,02/04/2022
LCV-709,0,NEW MANAGALORE,02/04/2022
LCV-17 Ft.,0,NEW MANAGALORE,02/04/2022
Truck-19 Ft.,0,NEW MANAGALORE,02/04/2022
Cont.-19 Ft.,0,NEW MANAGALORE,02/04/2022
Cont.-20 Ft.,0,NEW MANAGALORE,02/04/2022
Cont.-32 Ft.,0,NEW MANAGALORE,02/04/2022
Cont.-32 Ft.9,0,NEW MANAGALORE,02/04/2022
LCL,0,Noida,02/04/2022
PICK UP,0,Noida,02/04/2022
Tempo-407,0,Noida,02/04/2022
LCV-709,0,Noida,02/04/2022
LCV-17 Ft.,0,Noida,02/04/2022
Truck-19 Ft.,0,Noida,02/04/2022
LCL,0,Osmanabad,02/04/2022
PICK UP,0,Osmanabad,02/04/2022
Tempo-407,0,Osmanabad,02/04/2022
LCV-709,0,Osmanabad,02/04/2022
LCV-17 Ft.,0,Osmanabad,02/04/2022
Truck-19 Ft.,0,Osmanabad,02/04/2022
Cont.-19 Ft.,0,Osmanabad,02/04/2022
Cont.-20 Ft.,0,Osmanabad,02/04/2022
Cont.-32 Ft.,0,Osmanabad,02/04/2022
Cont.-32 Ft.9,0,Osmanabad,02/04/2022
LCL,0,Paithan,02/04/2022
PICK UP,0,Paithan,02/04/2022
Tempo-407,0,Paithan,02/04/2022
LCV-709,0,Paithan,02/04/2022
LCV-17 Ft.,0,Paithan,02/04/2022
Truck-19 Ft.,0,Paithan,02/04/2022
Cont.-19 Ft.,0,Paithan,02/04/2022
Cont.-20 Ft.,0,Paithan,02/04/2022
Cont.-32 Ft.,0,Paithan,02/04/2022
Cont.-32 Ft.9,0,Paithan,02/04/2022
LCL,0,Palakkad,02/04/2022
PICK UP,0,Palakkad,02/04/2022
Tempo-407,0,Palakkad,02/04/2022
LCV-709,0,Palakkad,02/04/2022
LCV-17 Ft.,0,Palakkad,02/04/2022
Truck-19 Ft.,0,Palakkad,02/04/2022
Cont.-32 Ft.,0,Palakkad,02/04/2022
Cont.-32 Ft.9,0,Palakkad,02/04/2022
LCL,0,Palani TK,02/04/2022
PICK UP,0,Palani TK,02/04/2022
Tempo-407,0,Palani TK,02/04/2022
LCV-709,0,Palani TK,02/04/2022
LCV-17 Ft.,0,Palani TK,02/04/2022
Truck-19 Ft.,0,Palani TK,02/04/2022
Cont.-19 Ft.,0,Palani TK,02/04/2022
Cont.-20 Ft.,0,Palani TK,02/04/2022
Cont.-32 Ft.,0,Palani TK,02/04/2022
Cont.-32 Ft.9,0,Palani TK,02/04/2022
LCL,0,Palwal,02/04/2022
PICK UP,0,Palwal,02/04/2022
Tempo-407,0,Palwal,02/04/2022
LCV-709,0,Palwal,02/04/2022
LCV-17 Ft.,0,Palwal,02/04/2022
Truck-19 Ft.,0,Palwal,02/04/2022
Cont.-19 Ft.,0,Palwal,02/04/2022
Cont.-20 Ft.,0,Palwal,02/04/2022
Cont.-32 Ft.,0,Palwal,02/04/2022
Cont.-32 Ft.9,0,Palwal,02/04/2022
LCL,0,"Panadura, Sri Lanka",02/04/2022
Export 20 ft,0,"Panadura, Sri Lanka",02/04/2022
Export 40 ft,0,"Panadura, Sri Lanka",02/04/2022
LCL,0,Panipat,02/04/2022
PICK UP,0,Panipat,02/04/2022
Tempo-407,0,Panipat,02/04/2022
LCV-709,0,Panipat,02/04/2022
LCV-17 Ft.,0,Panipat,02/04/2022
Truck-19 Ft.,0,Panipat,02/04/2022
Cont.-19 Ft.,0,Panipat,02/04/2022
LCL,0,Pannipitiya,02/04/2022
Export 20 ft,0,Pannipitiya,02/04/2022
Export 40 ft,0,Pannipitiya,02/04/2022
LCL,0,Panoli,02/04/2022
PICK UP,0,Panoli,02/04/2022
Tempo-407,0,Panoli,02/04/2022
LCV-709,0,Panoli,02/04/2022
LCV-17 Ft.,0,Panoli,02/04/2022
Truck-19 Ft.,0,Panoli,02/04/2022
Cont.-19 Ft.,0,Panoli,02/04/2022
Cont.-20 Ft.,0,Panoli,02/04/2022
Cont.-32 Ft.,0,Panoli,02/04/2022
Cont.-32 Ft.9,0,Panoli,02/04/2022
LCL,0,Paradeep,02/04/2022
PICK UP,0,Paradeep,02/04/2022
Tempo-407,0,Paradeep,02/04/2022
LCV-709,0,Paradeep,02/04/2022
LCV-17 Ft.,0,Paradeep,02/04/2022
Truck-19 Ft.,0,Paradeep,02/04/2022
Cont.-19 Ft.,0,Paradeep,02/04/2022
Cont.-20 Ft.,0,Paradeep,02/04/2022
Cont.-32 Ft.,0,Paradeep,02/04/2022
Cont.-32 Ft.9,0,Paradeep,02/04/2022
LCL,0,Parakkadavu,02/04/2022
